op,file,service,before,after,total_lines,actual_changed_lines,expected_changed_lines,locality_ratio,baseline_noise_changed_lines,incremental_changed_lines,adjusted_locality_ratio,elapsed_s,status
volume-source,DouglasVolles__financial-transaction-processor__docker_docker-compose.yml.yml,mssql,mssql-data,/opt/cm-test-source,64,13,1,0.076923,12,1,1.0,0.0036,OK
volume-source,EBiM-Benchmark__benchmark__task3_isaacsim_docker-compose.yml.yml,browser_controller,../task1_isaacsim,/opt/cm-test-source,84,15,1,0.066667,14,1,1.0,0.0047,OK
volume-source,EDDI-RobotAcademy__noodle-frontend__docker-compose.yml.yml,nginx,/home/ec2-user/noo/vue-frontend/conf,/opt/cm-test-source,17,5,1,0.2,4,1,1.0,0.0033,OK
volume-source,EgeOzdemirr__WebProject__docker-compose.yml.yml,mongodb,mongo_data,/opt/cm-test-source,56,20,1,0.05,19,1,1.0,0.0034,OK
volume-source,EldarTechWizard__medication-reminder__docker-compose.yml.yml,backend,./Backend,/opt/cm-test-source,95,15,1,0.066667,14,1,1.0,0.0042,OK
volume-source,ElizaZadura__grafana-gpu-metrics__docker-compose.yml.yml,prometheus,./prometheus.yml,/opt/cm-test-source,37,8,1,0.125,7,1,1.0,0.0031,OK
volume-source,EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,jicofo,jicofo,/opt/cm-test-source,505,924,1,0.001082,924,0,1.0,0.0081,OK
volume-source,Erfan-ffa__UrlShortner-DistributedSystem-__docker-compose.yml.yml,mongo-replica-container,./mongodb-data,/opt/cm-test-source,73,25,1,0.04,24,1,1.0,0.0019,OK
volume-source,EviL345__praktika_bot__docker-compose.yml.yml,bot,./config.yaml,/opt/cm-test-source,48,9,1,0.111111,8,1,1.0,0.0023,OK
volume-source,EvilFreelancer__docker-nextcloud__docker-compose.yml.dist.yml,certbot,/etc/localtime,/opt/cm-test-source,59,31,1,0.032258,31,0,1.0,0.0028,OK
volume-source,FarhadAlimohammadi-dir__vulnrepro-benchmark__benchmark_release_public_case_000028_src_docker-compose.yml.yml,neuralops,neuralops_data,/opt/cm-test-source,22,6,1,0.166667,5,1,1.0,0.003,OK
volume-source,Fayer00__metric_proyect__docker-compose.yml.yml,db,pg_data,/opt/cm-test-source,26,6,1,0.166667,5,1,1.0,0.0029,OK
volume-source,Felix-gg-cloud__ClaudeWorkspace__projects_LinguaLeap_docker-compose.yml.yml,minio,minio_data,/opt/cm-test-source,35,9,1,0.111111,8,1,1.0,0.0033,OK
volume-source,FtHalima__Smart-Internship-Freelance-Matching-Platform__smart-match-backend_docker-compose.yml.yml,backend,./uploads,/opt/cm-test-source,45,9,1,0.111111,8,1,1.0,0.0035,OK
volume-source,GEMILUXVII__github-telegram-bot__docker-compose.yml.yml,githubbot,./configs/config.yaml,/opt/cm-test-source,25,10,1,0.1,9,1,1.0,0.0031,OK
volume-source,GenessyX__open-gallery__docker-compose.yml.yml,pgadmin,./.docker/pgadmin/servers.json,/opt/cm-test-source,68,17,1,0.058824,16,1,1.0,0.004,OK
volume-source,GetxoUdala__decidim-getxo__docker-compose.yml.old.yml,app,/home/dockerexec/storage,/opt/cm-test-source,91,5,1,0.2,4,1,1.0,0.0051,OK
volume-source,Grazziano__api-adote-um-amigo__docker-compose.yml.yml,db,pgdata,/opt/cm-test-source,40,9,1,0.111111,8,1,1.0,0.0033,OK
volume-source,Guilher0__agro_monitor__docker-compose.yml.yml,app,.,/opt/cm-test-source,128,22,1,0.045455,21,1,1.0,0.0052,OK
volume-source,Gustav0Prado__trab-seguranca__docker-compose.yml.yml,attacker,./volumes,/opt/cm-test-source,46,44,1,0.022727,44,0,1.0,0.0034,OK
volume-source,HachimouAkram__examenQualiteLogiciel__docker-compose.yml.yml,sonarqube,sonarqube_data,/opt/cm-test-source,37,12,1,0.083333,11,1,1.0,0.0032,OK
volume-source,Hamada-khairi__Hamada-HomeLab__docker-compose.yml.yml,adguardhome-sync,./adguard/adguardhome-sync/config,/opt/cm-test-source,775,366,1,0.002732,365,1,1.0,0.012,OK
volume-source,Harshit-Setia__sales-insight-automator__docker-compose.yml.yml,backend,./backend/src,/opt/cm-test-source,27,4,1,0.25,3,1,1.0,0.0034,OK
volume-source,HassanTariqAlvi__React-NodeAPI-MySQL__docker-compose.yml.yml,db,mysql-data,/opt/cm-test-source,41,21,1,0.047619,20,1,1.0,0.0035,OK
volume-source,Heretek-AI__heretek-stacks__arcane-repo_templates_chiefonboarding_docker-compose.yml.yml,chiefonboarding,chiefonboarding_data,/opt/cm-test-source,22,6,1,0.166667,5,1,1.0,0.0036,OK
volume-source,Hexsia__Fiport-Portfolio__docker-compose.yml.yml,backend,./backend/uploads,/opt/cm-test-source,58,10,1,0.1,9,1,1.0,0.004,OK
volume-source,HungTruong4689__Docker-and-Kubernetes__Docker_chapter-5-master_example-1_docker-compose.yml.yml,history,/tmp/history/npm-cache,/opt/cm-test-source,35,10,1,0.1,9,1,1.0,0.0031,OK
volume-source,INCEPTdk__omop_etl__docker-compose.yml.yml,etl,./log,/opt/cm-test-source,48,23,1,0.043478,23,0,1.0,0.0033,OK
volume-source,IT22277190__mtit-assignment2-hospital-microservices__docker-compose.yml.yml,mongodb,mongodb_data,/opt/cm-test-source,284,49,1,0.020408,48,1,1.0,0.0066,OK
volume-source,IamHammadDevX__wfhlogger-AWS-S3__docker-compose.yml.yml,wfhlogger-new,./uploads,/opt/cm-test-source,13,2,1,0.5,1,1,1.0,0.0025,OK
volume-source,JJ810__ecommerce-django-react__docker-compose.yml.yml,db,postgres_data,/opt/cm-test-source,35,7,1,0.142857,6,1,1.0,0.0029,OK
volume-source,JMaynor__Dolores__docker-compose.yml.yml,lavalink,${LOCAL_LAVALINK_PLUGINS_FOLDER},/opt/cm-test-source,71,10,1,0.1,9,1,1.0,0.0036,OK
volume-source,Jasonljy90__RabbitMQ-Project__docker-compose.yml.yml,rabbitmq,~/.docker-conf/rabbitmq/data/,/opt/cm-test-source,29,20,1,0.05,20,0,1.0,0.0024,OK
volume-source,JeremiahM37__homelab-blueprint__docker-compose.example.yml.yml,audiobookshelf,./audiobookshelf,/opt/cm-test-source,721,141,1,0.007092,140,1,1.0,0.0102,OK
volume-source,JessicaNathany__rinha-de-backend-2025__deploy_docker-compose.yml.yml,backend_database,./postgres-init,/opt/cm-test-source,94,22,1,0.045455,21,1,1.0,0.003,OK
volume-source,Jokerkraft__Sistema-De-Inventarios__docker-compose.yml.yml,mysql,mysql_data,/opt/cm-test-source,24,5,1,0.2,4,1,1.0,0.0029,OK
volume-source,JonasB11__KarteiCard__docker-compose.yml.yml,db,mysql_data,/opt/cm-test-source,33,7,1,0.142857,6,1,1.0,0.0033,OK
volume-source,JoshDunnDev__farmy-fish-fry__docker-compose.yml.yml,db,postgres_data,/opt/cm-test-source,81,29,1,0.034483,28,1,1.0,0.0037,OK
volume-source,JosueCoto2__AgroflexSOA__docker-compose.yml.yml,mysql,mysql_data,/opt/cm-test-source,270,92,1,0.01087,91,1,1.0,0.0065,OK
volume-source,K-Vincetti__autoRUZ__s2_db_hw_by_presentations_influxDb_docker-compose.yml.yml,explorer,./explorer-db,/opt/cm-test-source,30,6,1,0.166667,5,1,1.0,0.0032,OK
volume-source,KARTHIK-BATTIPROLU__Agentic-Resume-Tailor__overleaf_services_notifications_docker-compose.yml.yml,mongo,../../bin/shared/mongodb-init-replica-set.js,/opt/cm-test-source,67,13,1,0.076923,12,1,1.0,0.0043,OK
volume-source,KamiALK__docker__databases_postgres_graph_docker-compose.yml.yml,music_db,music-volume,/opt/cm-test-source,42,12,1,0.083333,12,0,1.0,0.0036,OK
volume-source,Karnemorkon__matrix-dendrite-setup__docker-compose.yml.yml,admin-panel,/var/run/docker.sock,/opt/cm-test-source,264,80,1,0.0125,79,1,1.0,0.0059,OK
volume-source,L-rrrr__PapiBank__docker-compose.yml.yml,db,papibank_db_data,/opt/cm-test-source,31,7,1,0.142857,6,1,1.0,0.0035,OK
volume-source,LegitCamper__homelab__homeserver_docker_compose.yml.yml,audiobookshelf,/mnt/media/audio_books,/opt/cm-test-source,1005,163,1,0.006135,162,1,1.0,0.0137,OK
volume-source,LiReyes__todo-api__docker-compose.yml.yml,db,./db_data,/opt/cm-test-source,37,24,1,0.041667,23,1,1.0,0.0019,OK
volume-source,ListerStellar__financial-tracker__docker-compose.yml.yml,db,postgres_data,/opt/cm-test-source,28,16,1,0.0625,15,1,1.0,0.0024,OK
volume-source,LuchnikKek__Team_Auth_sprint_2__docker-compose.yml.yml,auth_postgres,auth_pg_data,/opt/cm-test-source,171,30,1,0.033333,29,1,1.0,0.0043,OK
volume-source,Lustyn__kats__docker-compose.yml.yml,nats,./nats-server.conf,/opt/cm-test-source,14,3,1,0.333333,2,1,1.0,0.0027,OK
volume-source,MHS-20__Raft__docker-compose.yml.yml,node-0,raft-data,/opt/cm-test-source,34,11,1,0.090909,10,1,1.0,0.0032,OK
volume-source,MaHryCT3__whitelist_backend__docker-compose.yml.yml,bot,.,/opt/cm-test-source,39,4,1,0.25,3,1,1.0,0.0035,OK
volume-source,MangwaleDev__searchv2__docker-compose.yml.yml,search-cdc-consumer,./,/opt/cm-test-source,384,103,1,0.009709,102,1,1.0,0.0079,OK
volume-source,Marukunai__alfresco__Alfresco_Ejercicio1_ejercicio_docker_docker-compose.yml.yml,ejercicio-acs,ejercicio-acs-volume,/opt/cm-test-source,67,18,1,0.055556,17,1,1.0,0.0028,OK
volume-source,Marwan051__final-project-database__docker-compose.yml.yml,pgadmin,pgadmin_data,/opt/cm-test-source,47,8,1,0.125,7,1,1.0,0.0032,OK
volume-source,MatejSkultety__jappinen_demo__docker-compose.yml.yml,app,./db,/opt/cm-test-source,9,2,1,0.5,1,1,1.0,0.0028,OK
volume-source,MatiasJurgenson__ComfyUI-on-AMD-Linux-running-in-Podman__docker-compose.yml.yml,comfyk,${HOME}/comfyui/models,/opt/cm-test-source,47,23,1,0.043478,22,1,1.0,0.0032,OK
volume-source,MdMurad-102__nestJsTemplete__docker-compose.yml.yml,api,.,/opt/cm-test-source,41,7,1,0.142857,6,1,1.0,0.0032,OK
volume-source,MenkoyS__3PROJ__docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,90,17,1,0.058824,16,1,1.0,0.0043,OK
volume-source,Mingo07-dev__n8n_workflows__docker-compose.yml.yml,n8n,n8n_data,/opt/cm-test-source,50,10,1,0.1,9,1,1.0,0.0036,OK
volume-source,MrTorriz__homelab__docker_compose.yml.yml,adguardhome,${APPDATA_DIR}/adguard/work,/opt/cm-test-source,785,168,1,0.005952,167,1,1.0,0.0117,OK
volume-source,N1CK99925__LoreSpring__docker-compose.yml.yml,backend,./,/opt/cm-test-source,30,13,1,0.076923,12,1,1.0,0.0022,OK
volume-source,NuttyShrimp__bachelor-thesis-poc__benchmark_docker-compose.yml.yml,cadvisor,/,/opt/cm-test-source,262,66,1,0.015152,66,0,1.0,0.0055,OK
volume-source,Oliver0804__docker_phpmyadmin__docker-compose.yml.yml,db,/path/on/host,/opt/cm-test-source,28,15,1,0.066667,15,0,1.0,0.0031,OK
volume-source,OneUptime__oneuptime__docker-compose.base.yml.yml,clickhouse,clickhouse,/opt/cm-test-source,559,201,1,0.004975,200,1,1.0,0.0104,OK
volume-source,PACER-PHII__PACER-client__docker-compose.yml.bk.yml,ecr-postgresql,smartVol,/opt/cm-test-source,64,31,1,0.032258,30,1,1.0,0.0035,OK
volume-source,PACER-PHII__PACER-client__docker-compose.yml.bk1.yml,ecr-postgresql,smartVol,/opt/cm-test-source,43,22,1,0.045455,21,1,1.0,0.0035,OK
volume-source,PacktPublishing__Building-Smart-Home-Automation-Solutions-with-Home-Assistant__Chapter_08_docker-compose.yml.yml,chronograf,./volumes/chronograf,/opt/cm-test-source,176,86,1,0.011628,86,0,1.0,0.0042,OK
volume-source,PacktPublishing__PHP-8-Programming-Cookbook__docker-compose.yml.bak.yml,mysql,.,/opt/cm-test-source,67,6,1,0.166667,6,0,1.0,0.0026,OK
volume-source,PelionIoT__pelion-edge-provisioner__docker-compose.yml.yml,mongo,mongo_data,/opt/cm-test-source,35,10,1,0.1,9,1,1.0,0.0026,OK
volume-source,PeterNguyenX__AI-ActivEdu-thesis__Others_docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,76,17,1,0.058824,16,1,1.0,0.003,OK
volume-source,PhuongDongIOT__restaurant__containers_kong_3_debian-12_docker-compose.yml.yml,postgresql,postgresql_data,/opt/cm-test-source,24,4,1,0.25,3,1,1.0,0.0031,OK
volume-source,PoeenCy__NFStream-CIC-IDS-Pipeline__docker-compose.yml.yml,extractor,./data,/opt/cm-test-source,13,7,1,0.142857,6,1,1.0,0.0024,OK
volume-source,ProjektZespolowyMetro__METRO__docker-compose.yml.yml,backend,./backend/db.sqlite3,/opt/cm-test-source,101,38,1,0.026316,37,1,1.0,0.0042,OK
volume-source,ProudRykar__MTUCI-Course_3-Fullstack__docker-compose.yml.yml,frontend-dev,./frontend,/opt/cm-test-source,140,39,1,0.025641,38,1,1.0,0.0052,OK
volume-source,Prushka__Recipe-Fullstack__docker-compose.yml.yml,mongo,mongo,/opt/cm-test-source,34,15,1,0.066667,14,1,1.0,0.0032,OK
volume-source,Qauttrolab__paperless-ngx-synology-setup__docker-compose-ds723.yml.yml,backup-runner,/var/run/docker.sock,/opt/cm-test-source,541,431,1,0.00232,430,1,1.0,0.0075,OK
volume-source,RJWALICZEK__iot-monitor__docker-compose.yml.yml,timescaledb,timescaledb_data,/opt/cm-test-source,41,14,1,0.071429,13,1,1.0,0.0032,OK
volume-source,RadovanBulla1304__DP_OtazkovySystem_v2__docker-compose.yml.yml,mongo,./volumes/backups,/opt/cm-test-source,48,3,1,0.333333,2,1,1.0,0.0034,OK
volume-source,Ragdata__labstacks__src_svc_wallos_docker-compose.yml.yml,wallos,wallos_db,/opt/cm-test-source,16,7,1,0.142857,6,1,1.0,0.0032,OK
volume-source,Rahul-jooluru__AgentChain__docker-compose.yml.yml,postgres,agentchain_pgdata,/opt/cm-test-source,22,7,1,0.142857,6,1,1.0,0.0034,OK
volume-source,Reggy501__edutrack__attendance-service_docker-compose.yml.yml,db,postgres_data,/opt/cm-test-source,35,7,1,0.142857,6,1,1.0,0.0034,OK
volume-source,RichardUchotski__spring-boot-fullstack__docker-compose.yml.yml,db,db,/opt/cm-test-source,37,9,1,0.111111,8,1,1.0,0.0033,OK
volume-source,Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,cadvisor,/,/opt/cm-test-source,243,60,1,0.016667,59,1,1.0,0.0067,OK
volume-source,RitwikRishRaj__CN-SUMMER__docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,74,17,1,0.058824,16,1,1.0,0.0032,OK
volume-source,RobertoLangarica__udg-vivo__VIVO_docker-compose.yml.yml,tomcat,${LOCAL_VIVO_HOME},/opt/cm-test-source,36,7,1,0.142857,6,1,1.0,0.0032,OK
volume-source,SONLE03__ClothingStoreE__docker-compose.yml.yml,app,./data,/opt/cm-test-source,25,5,1,0.2,4,1,1.0,0.0031,OK
volume-source,SafariDesk-OS__Core__docker-compose.yml.yml,api,gunicorn_logs,/opt/cm-test-source,94,26,1,0.038462,25,1,1.0,0.004,OK
volume-source,SaiMihir05__agentic-research-assistant__docker-compose.yml.yml,api,.,/opt/cm-test-source,69,19,1,0.052632,18,1,1.0,0.0038,OK
volume-source,Sanjay2729117__projectS__docker-compose.yml.yml,db,mysql_data,/opt/cm-test-source,29,8,1,0.125,7,1,1.0,0.0027,OK
volume-source,SeaXen__StatSea__docker-compose.yml.yml,backend,./backend/data,/opt/cm-test-source,27,3,1,0.333333,2,1,1.0,0.0024,OK
volume-source,SecCodeSmith__text-to-audiobook__docker-compose.yml.yml,ai-tts,./input,/opt/cm-test-source,35,13,1,0.076923,12,1,1.0,0.003,OK
volume-source,Sergei2019__foodgram__infra_docker-compose.yml.yml,backend,static_value,/opt/cm-test-source,53,13,1,0.076923,12,1,1.0,0.0038,OK
volume-source,ShanelReyes__rory__docker-compose.yml.bak.yml,rory-client-0,/rory/rory-client-0/source,/opt/cm-test-source,152,68,1,0.014706,67,1,1.0,0.0053,OK
volume-source,Sharma-Mayank15__RAG-Based-LLM-Resume-Screening-AI-Evaluation-System__fastapi_resume_screener_docker-compose.yml.yml,db,pgdata,/opt/cm-test-source,24,5,1,0.2,4,1,1.0,0.0034,OK
volume-source,Shreyash-Thakur__news-recommendation-system__docker-compose.yml.yml,api,.,/opt/cm-test-source,39,9,1,0.111111,8,1,1.0,0.0038,OK
volume-source,Shrishesha4__movie-mag__docker-compose.yml.yml,movie-streamer,movie_data,/opt/cm-test-source,87,17,1,0.058824,16,1,1.0,0.0034,OK
volume-source,SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,bazarr,${USERDIR}/docker/bazarr,/opt/cm-test-source,1070,380,1,0.002632,379,1,1.0,0.0139,OK
volume-source,SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,airsonic,/media,/opt/cm-test-source,1870,762,1,0.001312,761,1,1.0,0.0226,OK
volume-source,Soufleuse__GererEquipeJS__docker-compose.yml.yml,sqlserver-api-web,../../c#/ServiceLigueHockeySqlServer/sqlserver-data,/opt/cm-test-source,32,8,1,0.125,7,1,1.0,0.0026,OK
volume-source,SovereignCloudStack__standards__compliance-monitor_docker-compose.yml.yml,postgres,$HOME/data,/opt/cm-test-source,67,26,1,0.038462,25,1,1.0,0.0025,OK
volume-source,Stanislav-sipiko__passive-sdr-radar__docker-compose.yml.yml,radar,.,/opt/cm-test-source,8,2,1,0.5,1,1,1.0,0.0021,OK
volume-source,StheffanyHadlich__Academic-Angular__docker-compose.yml.yml,myapp,./Data,/opt/cm-test-source,12,5,1,0.2,5,0,1.0,0.0022,OK
volume-source,SuryaKTiwari11__kafka__docker-compose.yml.yml,zookeeper,zookeeper_data,/opt/cm-test-source,29,7,1,0.142857,6,1,1.0,0.0024,OK
volume-source,T6523__diabetes-prediction-s5e12__docker-compose.yml.yml,ml-lab,.,/opt/cm-test-source,20,5,1,0.2,4,1,1.0,0.002,OK
volume-source,TJCatFood__backend__docker-compose.yml.dev.yml,db,./.persistence/db,/opt/cm-test-source,78,21,1,0.047619,21,0,1.0,0.0032,OK
volume-source,TORIFUKUKaiou__qiita_articles__.devcontainer_docker-compose.yml.yml,app,..,/opt/cm-test-source,8,1,1,1.0,0,1,1.0,0.0028,OK
volume-source,TR-Krishna__docker__docker-compose.yml.yml,apimeter_db,apimeter_pgdata,/opt/cm-test-source,83,21,1,0.047619,20,1,1.0,0.0042,OK
volume-source,TailTag__server__uptime_docker-compose.yml.yml,uptime-kuma,/var/run/docker.sock,/opt/cm-test-source,23,6,1,0.166667,5,1,1.0,0.0032,OK
volume-source,Taliana17__BuzzCore__docker-compose.yml.yml,redis,redis_data,/opt/cm-test-source,11,5,1,0.2,4,1,1.0,0.0021,OK
volume-source,Tanvrit__phi-pricing-platform__docker-compose.yml.yml,mongo,mongodata,/opt/cm-test-source,33,21,1,0.047619,20,1,1.0,0.0033,OK
volume-source,Tardfyou__SemWeaver__docker-compose.yml.yml,chromadb,chromadb_data,/opt/cm-test-source,24,6,1,0.166667,5,1,1.0,0.0035,OK
volume-source,Team-olbl__S-tickey__deploy_docker-compose.yml.yml,frontend,/etc/letsencrypt,/opt/cm-test-source,98,29,1,0.034483,28,1,1.0,0.0047,OK
volume-source,Tobita-Ryusuke__test-foodcre__docker-compose.yml.yml,db,db_data,/opt/cm-test-source,30,6,1,0.166667,5,1,1.0,0.0037,OK
volume-source,ToolboxAid__Docker-Assistant__templates_portainer_docker-compose.yml.yml,agent,/var/run/docker.sock,/opt/cm-test-source,108,63,1,0.015873,62,1,1.0,0.0043,OK
volume-source,TopMob__google-api-web__docker-compose.yml.yml,gateway,./cookies,/opt/cm-test-source,24,6,1,0.166667,5,1,1.0,0.003,OK
volume-source,TroJanBoi__CEPP-67__docker-compose.yml.yml,postgres,pg-volumes,/opt/cm-test-source,39,7,1,0.142857,6,1,1.0,0.0036,OK
volume-source,ValeriTodorov01__VALERI-VOT-DOM-2-SROK-2__docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,130,71,1,0.014085,70,1,1.0,0.0043,OK
volume-source,VaultSparkStudios__vaultspark-football-gm__ops_deploy-backend.docker-compose.yml.yml,community-stats,community_stats_keys,/opt/cm-test-source,59,10,1,0.1,9,1,1.0,0.0037,OK
volume-source,VelarIQ__brain-free__docker-compose.yml.yml,brain-api,./data,/opt/cm-test-source,22,5,1,0.2,4,1,1.0,0.0035,OK
volume-source,ViniciusResende__F1-FuelHub__mongo-db-docker-compose.yml.yml,db,mongo_data,/opt/cm-test-source,16,6,1,0.166667,5,1,1.0,0.0033,OK
volume-source,Vishva0007__codexstockbuild__docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,50,11,1,0.090909,10,1,1.0,0.0038,OK
volume-source,Websoft9__docker-library__apps_jetty_docker-compose.yml.yml,jetty,jetty,/opt/cm-test-source,26,11,1,0.090909,11,0,1.0,0.0032,OK
volume-source,Wilcolab__Anythink-Market-e60qvd10__docker-compose.yml.yml,node-server,./simple-express-server/src,/opt/cm-test-source,17,1,1,1.0,0,1,1.0,0.0038,OK
volume-source,WilmerAraya__pr-review-bot__docker-compose.yml.yml,api,./apps/api/src,/opt/cm-test-source,70,17,1,0.058824,16,1,1.0,0.0043,OK
volume-source,Wisdomuzochi__datapulse__docker-compose.yml.yml,api,./backend,/opt/cm-test-source,94,23,1,0.043478,22,1,1.0,0.0043,OK
volume-source,XaviMontero__moodle-docker__moodle_docker-compose.yml.yml,mariadb,mariadb_data,/opt/cm-test-source,30,6,1,0.166667,6,0,1.0,0.0032,OK
volume-source,Xedii__knostic-task__docker-compose.yml.yml,postgres,pg-data,/opt/cm-test-source,53,10,1,0.1,9,1,1.0,0.0038,OK
volume-source,YehudaBriskman__Bothy__auth_compose.yml.yml,keycloak,./realm-devbox.json,/opt/cm-test-source,562,462,1,0.002165,461,1,1.0,0.007,OK
volume-source,Yury-Learn__ansible-practice__3.other-systems-and-stacks_2.Connection_ansible_docker-compose.yml.yml,test,.,/opt/cm-test-source,7,2,1,0.5,1,1,1.0,0.0018,OK
volume-source,abaz1d__traspac-test__A-Soal-Kemampuan-Teknis_docker-compose.yml.yml,postgres,./backup,/opt/cm-test-source,62,27,1,0.037037,27,0,1.0,0.0022,OK
volume-source,abigailajohn__VVMA__docker-compose.yml.yml,db,mysql_data,/opt/cm-test-source,47,12,1,0.083333,11,1,1.0,0.0024,OK
volume-source,abisheik687__kavach-ai__docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,34,10,1,0.1,9,1,1.0,0.0025,OK
volume-source,admisio__Portfolio__docker-compose.yml.dev.yml,backend,./,/opt/cm-test-source,39,14,1,0.071429,14,0,1.0,0.0023,OK
volume-source,agentteamhq__agentteam-email__compose.yaml.yml,haraka,haraka-queue,/opt/cm-test-source,851,602,1,0.001661,601,1,1.0,0.0121,OK
volume-source,ahmedchsalah__breast-cancer-detection-backend__fl-server_docker-compose.yml.yml,fl-server,./weights,/opt/cm-test-source,20,3,1,0.333333,2,1,1.0,0.0021,OK
volume-source,ajinkya1806__money_sunny__money_sunny_docker-compose.yml.yml,backend,./backend,/opt/cm-test-source,82,20,1,0.05,19,1,1.0,0.0023,OK
volume-source,akskokki__devops-with-docker__part-2_2_07_docker-compose.yml.yml,db,./database,/opt/cm-test-source,25,5,1,0.2,4,1,1.0,0.0022,OK
volume-source,alercebroker__wagtail-web__docker-compose.yml.yml,nginx,static-content,/opt/cm-test-source,40,7,1,0.142857,6,1,1.0,0.0029,OK
extra-host,AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,traefik,,10.10.10.99,580,56,1,0.017857,54,2,0.5,0.0074,OK
extra-host,Alanaktion__artdeck__docker-compose.yml.yml,laravel.test,,10.10.10.99,72,70,1,0.014286,69,1,1.0,0.0023,OK
extra-host,KARTHIK-BATTIPROLU__Agentic-Resume-Tailor__overleaf_services_notifications_docker-compose.yml.yml,mongo,,10.10.10.99,67,13,1,0.076923,12,1,1.0,0.0025,OK
extra-host,LegitCamper__homelab__homeserver_docker_compose.yml.yml,prometheus,,10.10.10.99,1005,164,1,0.006098,162,2,0.5,0.0071,OK
extra-host,MrTorriz__homelab__docker_compose.yml.yml,npm,,10.10.10.99,785,168,1,0.005952,167,1,1.0,0.0087,OK
